File_name,cgpa,sgpa
21010306029_1800265906.html,N/A,N/A
23010102013_1800266016.html,5.52,5.52
21010101013_1800265291.html,7.85,7.38
21021003006_1800266013.html,6.70161290322581,6.34782608695652
21010106041_1800265537.html,N/A,N/A
23020106028_1800265237.html,N/A,N/A
21020306006_1800265802.html,N/A,N/A
22010501021_1800265786.html,2.54,2.54
21020406028_1800265279.html,N/A,N/A
20010203040_1800265364.html,7.08,6.04
22020406002_1800265406.html,N/A,N/A
22021406002_1800265564.html,N/A,N/A
20010306010_1800265536.html,N/A,N/A
22020306019_1800265802.html,N/A,N/A
22020406013_1800265561.html,N/A,N/A
23021306001_1800265404.html,N/A,N/A
20010106015_1800265404.html,N/A,N/A
22010306039_1800265564.html,N/A,N/A
21010106032_1800265909.html,N/A,N/A
20010106010_1800265560.html,N/A,N/A
20010406011_1800265563.html,N/A,N/A
22015103043_1800266019.html,8.20,8.22
21020106003_1800265912.html,N/A,N/A
22010903021_1800265757.html,4.92,4.92
20011203017_1800265760.html,7.56,6.88
22020306013_1800265237.html,N/A,N/A
21020306012_1800265405.html,N/A,N/A
23010503029_1800266017.html,N/A,N/A
21020905011_1800265275.html,6.10,6.23
22020406009_1800265912.html,N/A,N/A
22020106003_1800265278.html,N/A,N/A
20010406004_1800265402.html,N/A,N/A
20011306003_1800265804.html,N/A,N/A
21010104004_1800265816.html,7.16,6.96
20010106045_1800265639.html,N/A,N/A
22020406006_1800266018.html,N/A,N/A
21011403003_1800266008.html,3.72972972972973,2.11538461538462
22021006005_1800265906.html,N/A,N/A
22010106019_1800265563.html,N/A,N/A
20010304038_1800265986.html,5.99,5.31
21020306001_1800265236.html,N/A,N/A
21020505003_1800265219.html,8.15,8.15
21020901004_1800265934.html,8.19,8.74
20010305005_1800265775.html,7.34,5.22
21010306042_1800265909.html,N/A,N/A
22020306004_1800266017.html,N/A,N/A
22020905001_1800265531.html,6.46,6.46
23020106005_1800265797.html,N/A,N/A
22010103003_1800265479.html,7.13,7.13
21010304023_1800265517.html,7.39,7.04
21020306006_1800265279.html,N/A,N/A
21020204003_1800265817.html,4.41,1.65
22010103037_1800266003.html,4.00,4.00
22020106007_1800265563.html,N/A,N/A
22020406002_1800265912.html,N/A,N/A
22010306019_1800265639.html,N/A,N/A
22021306011_1800265534.html,N/A,N/A
22020204008_1800265820.html,3.38,3.38
22010505060_1800265771.html,6.54,6.5
21010101005_1800265787.html,4.48,3.25
20010306001_1800265549.html,N/A,N/A
22010101057_1800265786.html,1.88,1.88
21010101026_1800265494.html,3.46,3.46
21010901018_1800265468.html,5.00,4.00
22010306027_1800265800.html,N/A,N/A
21020204004_1800265518.html,5.99,5.92
23021306001_1800265403.html,N/A,N/A
22010104002_1800265815.html,6.42,5.96
23010503020_1800266018.html,N/A,N/A
22020106001_1800265402.html,N/A,N/A
20010106040_1800265536.html,N/A,N/A
22010306039_1800265913.html,N/A,N/A
18_1800265534.html,N/A,N/A
22010306019_1800265236.html,N/A,N/A
23020106006_1800265407.html,N/A,N/A
20011203020_1800265243.html,8.51,9.12
20011003005_1800265284.html,7.69,6.27
22020106009_1800265243.html,N/A,N/A
23020106027_1800265278.html,N/A,N/A
21020903009_1800266013.html,5.75806451612903,3.56521739130435
21020306005_1800265293.html,N/A,N/A
20010301041_1800265933.html,7.58,6.96
22010106021_1800265562.html,N/A,N/A
22010306024_1800265559.html,N/A,N/A
22010107006_1800265916.html,4.13,3.67
23021306001_1800265559.html,N/A,N/A
20010306044_1800265562.html,N/A,N/A
20010104047_1800265988.html,7.77,7.26
22020107020_1800265917.html,5.83,5.95
21010106039_1800265402.html,N/A,N/A
23010503038_1800265243.html,N/A,N/A
20010305057_1800265775.html,8.53,8.26
21020406006_1800265796.html,N/A,N/A
21020106012_1800265535.html,N/A,N/A
21010505049_1800265549.html,6.6875,5.8333333333
21010106001_1800265279.html,N/A,N/A
22020106010_1800265238.html,N/A,N/A
21020406009_1800265801.html,N/A,N/A
21010306010_1800265243.html,N/A,N/A
22020306015_1800265797.html,N/A,N/A
20010101018_1800265331.html,6.47,4.31
22010306024_1800265280.html,N/A,N/A
21010905011_1800265549.html,3.6666666667,4
21010306009_1800265536.html,N/A,N/A
21010304032_1800265597.html,6.35,5.67
21020203004_1800265235.html,N/A,N/A
20011306002_1800265237.html,N/A,N/A
21020301006_1800265469.html,6.93,6.81
20010501025_1800265500.html,6.30,5.83
21010106025_1800265243.html,N/A,N/A
20010106037_1800265279.html,N/A,N/A
23021306001_1800265906.html,N/A,N/A
22020106010_1800265906.html,N/A,N/A
22020306019_1800265804.html,N/A,N/A
20010104022_1800265821.html,5.99,4.63
20010703001_1800265762.html,7.89,8.00
20010306031_1800265908.html,N/A,N/A
22010106021_1800266019.html,N/A,N/A
23010905007_1800265979.html,2.87,2.87
20011306001_1800265910.html,N/A,N/A
20010203044_1800266010.html,6.8469387755102,5.91666666666667
22010501029_1800265930.html,7.47,7.12
21011203019_1800265362.html,6.38,6.38
21020406002_1800265561.html,N/A,N/A
20010501027_1800265934.html,7.54,7.65
21010505062_1800265903.html,4.13,3.04
23011003006_1800266016.html,4.78,4.78
22010106029_1800266019.html,N/A,N/A
22010103018_1800266003.html,6.29,6.29
22010505025_1800265900.html,5.08,5.13
22021006006_1800265406.html,N/A,N/A
21010106044_1800265799.html,N/A,N/A
21020306013_1800265909.html,N/A,N/A
23010102032_1800266016.html,3.35,3.35
23021503010_1800266009.html,6.80769230769231,6.80769230769231
21010106005_1800265796.html,N/A,N/A
21011306002_1800265639.html,N/A,N/A
20010106037_1800265562.html,N/A,N/A
20010305025_1800265775.html,8.35,7.96
21011101001_1800265494.html,6.29,6.29
21021106005_1800265237.html,N/A,N/A
22011405007_1800265901.html,3.27,3.15
21021303012_1800265235.html,N/A,N/A
22010505039_1800265901.html,6.99,7.35
20010106027_1800265802.html,N/A,N/A
22010103044_1800265479.html,5.92,5.92
21021303008_1800265235.html,N/A,N/A
22010306039_1800265279.html,N/A,N/A
21010203003_1800266008.html,6.7972972972973,6.65384615384615
22021005016_1800265531.html,4.04,4.04
21010306035_1800265243.html,N/A,N/A
20010406010_1800265236.html,N/A,N/A
21010101026_1800265498.html,2.94,2.42
22011103021_1800265235.html,N/A,N/A
21021101001_1800265814.html,3.62,2.81
22020306015_1800265406.html,N/A,N/A
20010104062_1800265270.html,5.77,4.04
21020106006_1800265238.html,N/A,N/A
20010305042_1800265905.html,7.90,7.95
21010104034_1800265986.html,7.19,7.92
21020106014_1800265907.html,N/A,N/A
20010603015_1800265235.html,N/A,N/A
20010106046_1800265638.html,N/A,N/A
22010203057_1800266007.html,6.00,5.75
22010306032_1800265237.html,N/A,N/A
20010203047_1800265589.html,7.03,6.19
21010106049_1800265913.html,N/A,N/A
21010304049_1800265984.html,4.09,3.08
22020406003_1800265564.html,N/A,N/A
20010106021_1800265537.html,N/A,N/A
20010301019_1800265267.html,7.49,5.67
20011203011_1800266008.html,7.51351351351351,6.84615384615385
20010301012_1800265814.html,8.17,7.89
23011203021_1800266016.html,7.61,7.61
22011403021_1800265587.html,6.25,6.25
21020106007_1800265561.html,N/A,N/A
22020306002_1800265405.html,N/A,N/A
21020406021_1800265406.html,N/A,N/A
22020306013_1800265906.html,N/A,N/A
20011403003_1800265235.html,N/A,N/A
21020406028_1800265799.html,N/A,N/A
20011103005_1800265762.html,8.71,8.74
22010306033_1800265237.html,N/A,N/A
21010106038_1800265564.html,N/A,N/A
22020401016_1800265813.html,7.62,7.63
22020106013_1800265279.html,N/A,N/A
21020106006_1800265799.html,N/A,N/A
22021306008_1800265913.html,N/A,N/A
20010106016_1800265799.html,N/A,N/A
21020204002_1800265817.html,6.35,5.58
23010304015_1800265989.html,2.35,2.35
20010106024_1800265797.html,N/A,N/A
21021203007_1800265591.html,7.95,8.00
21020306009_1800265908.html,N/A,N/A
20010104028_1800265821.html,7.28,5.75
22010305058_1800265901.html,4.26,2.00
22020406003_1800265403.html,N/A,N/A
21011103007_1800266011.html,6.97619047619048,6.42307692307692
20010306041_1800265238.html,N/A,N/A
23010603057_1800266016.html,4.74,4.74
21020306013_1800265797.html,N/A,N/A
20010401054_1800265814.html,7.97,7.93
22021001023_1800265468.html,4.00,4.00
20011106006_1800265236.html,N/A,N/A
20010505015_1800265550.html,5.62,4.19
22021306006_1800265537.html,N/A,N/A
21011403013_1800266006.html,5.13,5.13
20011306003_1800265906.html,N/A,N/A
22010505056_1800265530.html,1.29,1.29
21011403006_1800265299.html,3.73,3.79
21020106004_1800265800.html,N/A,N/A
23010501011_1800265991.html,5.17,5.17
21010306011_1800265909.html,N/A,N/A
22010205008_1800265530.html,1.54,1.54
22020205005_1800265903.html,8.04,8.26
23020107006_1800265917.html,4.87,4.87
23020406002_1800265238.html,N/A,N/A
20010106043_1800265278.html,N/A,N/A
21021003006_1800265242.html,N/A,N/A
20010306021_1800265639.html,N/A,N/A
20010905004_1800265275.html,5.64,3.69
22011203027_1800266009.html,6.16216216216216,5.84615384615385
22010104013_1800265982.html,4.08,4.08
21010106014_1800266017.html,N/A,N/A
21020903007_1800265242.html,N/A,N/A
21010306043_1800265236.html,N/A,N/A
20010106048_1800265906.html,N/A,N/A
22010104010_1800265815.html,4.25,4.83
22010103052_1800266003.html,3.25,3.25
20010903003_1800265761.html,6.61,5.38
22010505032_1800265530.html,4.54,4.54
21020106014_1800265913.html,N/A,N/A
21020906001_1800265800.html,N/A,N/A
22010106013_1800265906.html,N/A,N/A
21010107010_1800265539.html,1.4,0
20010106006_1800265909.html,N/A,N/A
22010505065_1800265771.html,4.21,3.79
21010101052_1800265813.html,7.79,7.25
22010106013_1800266019.html,N/A,N/A
20010401018_1800265934.html,4.06,4.09
21011003020_1800265235.html,N/A,N/A
20010306040_1800265638.html,N/A,N/A
22020406005_1800265561.html,N/A,N/A
23015103039_1800266016.html,4.78,4.78
22010103025_1800266005.html,4.78,3.88
21010501036_1800265787.html,6.15,5.79
20010406015_1800265278.html,N/A,N/A
22020903011_1800266011.html,7.52702702702703,7.80769230769231
23015103013_1800266017.html,N/A,N/A
22011303020_1800266007.html,3.63,3.17
21010505058_1800265773.html,1.76,1.62
23021306004_1800265404.html,N/A,N/A
22020106005_1800265796.html,N/A,N/A
20011203004_1800266011.html,6.18852459016393,5.20833333333333
22010203049_1800265757.html,6.92,6.92
21021005002_1800265550.html,6.38,6.38
21020406014_1800265564.html,N/A,N/A
22011103001_1800266006.html,5.21,5.21
22010306039_1800265801.html,N/A,N/A
23020106029_1800265405.html,N/A,N/A
15760_1800265830.html,N/A,N/A
20010306046_1800265280.html,N/A,N/A
21010106003_1800265408.html,N/A,N/A
21021101002_1800265500.html,5.56,6.08
21020406013_1800265910.html,N/A,N/A
21010106014_1800265406.html,N/A,N/A
22010203046_1800265758.html,6.31,6.46
23015103017_1800266016.html,N/A,N/A
22011303058_1800265235.html,N/A,N/A
23020106015_1800265911.html,N/A,N/A
20010305006_1800265775.html,7.95,7.63
21020106002_1800265911.html,N/A,N/A
22021206006_1800265911.html,N/A,N/A
20010104055_1800265518.html,7.84,7.33
22021306002_1800265280.html,N/A,N/A
20010304038_1800265270.html,5.38,3.17
20010106002_1800265913.html,N/A,N/A
21010104053_1800265292.html,3.27,3.04
22011003010_1800265758.html,7.08,6.67
20010106044_1800265535.html,N/A,N/A
23011303021_1800266016.html,9.09,9.09
20010306032_1800265238.html,N/A,N/A
22010101055_1800265812.html,6.29,6.04
22010205008_1800265770.html,2.3333333333,2.3333333333
21010501006_1800265494.html,5.71,5.71
20010101020_1800265814.html,7.09,7.11
21010106013_1800265912.html,N/A,N/A
21010306011_1800265237.html,N/A,N/A
22010204024_1800265516.html,1.71,1.71
20010306015_1800266017.html,N/A,N/A
20011003008_1800265590.html,6.43,5.35
21010106006_1800265907.html,N/A,N/A
21010106044_1800265561.html,N/A,N/A
22010101068_1800265930.html,15.67,4.96
22010106022_1800265799.html,N/A,N/A
23020106004_1800265537.html,N/A,N/A
22010107005_1800265914.html,3.92,3.92
23020106015_1800265536.html,N/A,N/A
23021503002_1800265235.html,N/A,N/A
21011403006_1800266007.html,4.83,4.54
20010501052_1800265331.html,7.70,7.58
20010306008_1800265293.html,N/A,N/A
22020106011_1800265913.html,N/A,N/A
20010501055_1800265331.html,7.59,7.12
21010107006_1800265770.html,4.42,4.42
21010301010_1800265329.html,6.29,6.29
21010107010_1800265543.html,4.62,3.76
22010103029_1800265479.html,0.58,0.58
20010505052_1800265901.html,6.19,5.73
23020106008_1800265802.html,N/A,N/A
21010106018_1800265909.html,N/A,N/A
20010306013_1800265560.html,N/A,N/A
21020106017_1800265797.html,N/A,N/A
21021201007_1800265933.html,5.76,5.48
21010104058_1800265292.html,5.83,5.29
20011003008_1800265364.html,6.82,4.67
20010106016_1800265564.html,N/A,N/A
21020701001_1800265934.html,7.12,6.96
23010301041_1800265991.html,3.17,3.17
20010106044_1800265236.html,N/A,N/A
20010205028_1800265275.html,8.23,7.81
20010306018_1800265638.html,N/A,N/A
21010106039_1800265909.html,N/A,N/A
21020106007_1800265564.html,N/A,N/A
21010106026_1800265407.html,N/A,N/A
20010106029_1800265802.html,N/A,N/A
20010106006_1800266019.html,N/A,N/A
20010104044_1800265985.html,5.10,3.25
22011405004_1800265900.html,2.88,2.17
20010505052_1800265548.html,4.88,4.88
21020406027_1800265802.html,N/A,N/A
20010106035_1800266017.html,N/A,N/A
23021203001_1800266009.html,5.34615384615385,5.34615384615385
22010301066_1800265786.html,3.33,3.33
22010103024_1800265479.html,4.83,4.83
23020106012_1800265564.html,N/A,N/A
21010306008_1800265280.html,N/A,N/A
22021105001_1800265531.html,7.85,7.85
21010106014_1800265909.html,N/A,N/A
21010603011_1800265238.html,5.54,5.54
22020306015_1800265403.html,N/A,N/A
23020505004_1800265901.html,8.46,8.46
23020106027_1800265402.html,N/A,N/A
22010501018_1800265786.html,3.50,3.50
22020306005_1800266017.html,N/A,N/A
23020106026_1800265536.html,N/A,N/A
22020901025_1800265932.html,6.84,6.35
21021105002_1800265904.html,8.04,7.52
20011306003_1800265279.html,N/A,N/A
20010205011_1800265275.html,6.42,5.31
22011206001_1800265407.html,N/A,N/A
22020306005_1800265293.html,N/A,N/A
22010205043_1800265530.html,1.33,1.33
21010104051_1800265292.html,6.19,5.71
20010106005_1800265403.html,N/A,N/A
20010306015_1800265293.html,N/A,N/A
21010401030_1800265329.html,7.38,7.38
20010306033_1800265564.html,N/A,N/A
20010505052_1800265550.html,5.73,5.12
21020306007_1800265804.html,N/A,N/A
22021006005_1800265403.html,N/A,N/A
21020406007_1800265535.html,N/A,N/A
21010203004_1800266011.html,8.14754098360656,9.08333333333333
21011503001_1800266010.html,7.77,7.76923076923077
21021201004_1800265500.html,7.44,7.00
23020306006_1800265559.html,N/A,N/A
20010401029_1800265267.html,7.09,6.08
22010103037_1800266005.html,4.45,4.28
21020406022_1800265804.html,N/A,N/A
21011203013_1800265299.html,6.69,7.08
21010306037_1800265908.html,N/A,N/A
20010205021_1800265275.html,7.66,7.81
22010106015_1800265639.html,N/A,N/A
21010106033_1800265801.html,N/A,N/A
20010306031_1800265563.html,N/A,N/A
21010106047_1800265564.html,N/A,N/A
21011003009_1800265242.html,N/A,N/A
21010306039_1800265534.html,N/A,N/A
21020306012_1800265536.html,N/A,N/A
21010106053_1800265402.html,N/A,N/A
22010301015_1800265786.html,5.33,5.33
22011503012_1800266009.html,2.09459459459459,2.34615384615385
21010205028_1800265900.html,5.71,4.96
21020406012_1800265280.html,N/A,N/A
22020306001_1800265563.html,N/A,N/A
21010203046_1800265299.html,7.40,7.38
21010304043_1800265337.html,7.13,7.13
22010301046_1800265786.html,6.92,6.92
21011103019_1800265758.html,4.56,3.08
20010306044_1800265243.html,N/A,N/A
22010306008_1800265534.html,N/A,N/A
20010301033_1800265933.html,6.15,5.44
20010905001_1800265904.html,7.39,6.63
21010603016_1800265235.html,N/A,N/A
21010106032_1800265799.html,N/A,N/A
22020401001_1800265813.html,7.62,7.63
20010203011_1800265235.html,N/A,N/A
21010505030_1800265899.html,2.67,2.67
21011203023_1800266006.html,8.33,8.33
22010505028_1800265530.html,7.50,7.50
22020306001_1800266017.html,N/A,N/A
21010505043_1800265901.html,4.93,4.42
21010501040_1800265932.html,4.36,2.12
21010106022_1800265238.html,N/A,N/A
21020406026_1800265278.html,N/A,N/A
20010306025_1800265910.html,N/A,N/A
20010106002_1800266018.html,N/A,N/A
21010205003_1800265773.html,2.27,1.92
20010406006_1800265913.html,N/A,N/A
22011203037_1800265587.html,6.29,6.29
21010304022_1800265820.html,5.65,3.46
21010306019_1800265561.html,N/A,N/A
23020106008_1800265404.html,N/A,N/A
23010104061_1800265989.html,7.09,7.09
21021005018_1800265905.html,6.31,7.20
23020106012_1800266018.html,N/A,N/A
21020603008_1800265591.html,7.95,7.54
20010906001_1800265638.html,N/A,N/A
22010203040_1800265758.html,5.54,5.33
22020406007_1800265535.html,N/A,N/A
21010603011_1800265235.html,N/A,N/A
20010203010_1800265364.html,6.93,6.46
21021203002_1800265590.html,7.46,7.13
21010106040_1800266019.html,N/A,N/A
21021401001_1800265814.html,3.58,2.59
22020106012_1800265797.html,N/A,N/A
20010306017_1800265537.html,N/A,N/A
21010106001_1800265564.html,N/A,N/A
21020107002_1800265778.html,3.04,3.32
20011106006_1800265238.html,N/A,N/A
21010106039_1800265562.html,N/A,N/A
22020106003_1800265804.html,N/A,N/A
20010203047_1800265242.html,N/A,N/A
21010501050_1800265787.html,5.02,4.33
20010106041_1800265638.html,N/A,N/A
21010106040_1800265804.html,N/A,N/A
21010106001_1800265563.html,N/A,N/A
21010205002_1800265899.html,4.83,4.83
20011501001_1800265500.html,6.84,7.62
20010104036_1800265518.html,7.22,6.79
22020106013_1800265910.html,N/A,N/A
22020106011_1800265797.html,N/A,N/A
20010306011_1800265537.html,N/A,N/A
20011206001_1800265908.html,N/A,N/A
22010101070_1800265467.html,1.96,1.96
22011206001_1800265911.html,N/A,N/A
20010305014_1800265275.html,7.83,7.92
21020306006_1800266018.html,N/A,N/A
22010505047_1800265771.html,3.33,4.17
21010306045_1800265535.html,N/A,N/A
23010505032_1800265979.html,4.00,4.00
22010204020_1800265818.html,2.13,2.13
20010106010_1800265799.html,N/A,N/A
20010106027_1800265804.html,N/A,N/A
20010703005_1800265242.html,N/A,N/A
22010103060_1800265479.html,6.71,6.71
21011003003_1800265238.html,2.50,2.50
22010106006_1800265560.html,N/A,N/A
22011403003_1800265587.html,4.92,4.92
20010406005_1800265237.html,N/A,N/A
21020903005_1800265591.html,6.93,6.15
21010501055_1800265468.html,1.01,0.92
21020406020_1800265796.html,N/A,N/A
22021101001_1800265813.html,5.10,4.04
22010204027_1800265984.html,4.96,5.04
23020106030_1800265907.html,N/A,N/A
20010205016_1800265219.html,7.03,7.38
22020406005_1800265802.html,N/A,N/A
21010106026_1800265536.html,N/A,N/A
21020901016_1800265469.html,8.27,8.12
23010203054_1800266016.html,8.52,8.52
22011305008_1800265899.html,5.50,5.50
20010101008_1800265934.html,8.48,8.22
22010205022_1800265901.html,1.39,1.35
20010107001_1800265545.html,8.20,8.24
22011303045_1800266006.html,6.50,6.50
22020306002_1800265279.html,N/A,N/A
21020106009_1800265907.html,N/A,N/A
20010301004_1800265934.html,6.04,5.04
22010505034_1800265901.html,4.24,4.31
21020106009_1800265293.html,N/A,N/A
21020406002_1800265906.html,N/A,N/A
22010304022_1800265984.html,8.04,8.00
21020406004_1800265279.html,N/A,N/A
23010205052_1800265979.html,4.57,4.57
21010306011_1800265804.html,N/A,N/A
22010501069_1800265929.html,4.06,3.04
20010101049_1800265267.html,8.74,8.21
20010406011_1800265561.html,N/A,N/A
21020406029_1800265913.html,N/A,N/A
22021406003_1800265279.html,N/A,N/A
23020106015_1800265238.html,N/A,N/A
23010501065_1800265991.html,6.04,6.04
20010203007_1800265591.html,7.68,7.71
22010103013_1800265783.html,7.85,8.04
21020406011_1800265236.html,N/A,N/A
21021106005_1800265405.html,N/A,N/A
22011206007_1800265559.html,N/A,N/A
21010505032_1800265902.html,2.63,2.96
22020901033_1800265932.html,5.59,4.54
20010106021_1800265238.html,N/A,N/A
21010203033_1800265589.html,8.01,7.19
21010304029_1800265517.html,6.38,6.31
21020903010_1800265284.html,7.02,7.58
23020306004_1800266019.html,N/A,N/A
21010501050_1800265498.html,4.52,3.83
21010603019_1800266008.html,4.625,1.04166666666667
21020106008_1800265800.html,N/A,N/A
22010103019_1800266003.html,2.63,2.63
21010106036_1800265293.html,N/A,N/A
22010103014_1800266005.html,4.85,3.92
21010101025_1800265468.html,7.96,7.50
20010106008_1800265559.html,N/A,N/A
22010903002_1800266009.html,6.16216216216216,5.15384615384615
22010305013_1800265770.html,4.4166666667,4.4166666667
20010401020_1800265469.html,5.17,1.71
21020406009_1800265534.html,N/A,N/A
21010505039_1800265900.html,4.33,4.17
20010106029_1800265911.html,N/A,N/A
23010101005_1800265991.html,5.78,5.78
22020106004_1800265639.html,N/A,N/A
22010305035_1800265899.html,5.92,5.92
22010306030_1800265912.html,N/A,N/A
21010106012_1800265799.html,N/A,N/A
21020306002_1800265799.html,N/A,N/A
21020306013_1800265534.html,N/A,N/A
20010106037_1800265912.html,N/A,N/A
20011101009_1800265930.html,7.55,7.15
21020306001_1800265802.html,N/A,N/A
22020406005_1800265801.html,N/A,N/A
22021306011_1800265912.html,N/A,N/A
20011306001_1800265639.html,N/A,N/A
21020406028_1800265563.html,N/A,N/A
21010101052_1800265291.html,8.21,7.79
21010104012_1800265982.html,5.92,5.92
22010106020_1800265913.html,N/A,N/A
23010505006_1800265979.html,2.22,2.22
22020406010_1800265559.html,N/A,N/A
20010106037_1800265535.html,N/A,N/A
20010306046_1800265236.html,N/A,N/A
22010501063_1800265930.html,7.38,7.08
21021101007_1800265814.html,3.12,2.48
22010905008_1800265899.html,3.79,3.79
22010205047_1800265771.html,4.65,4.17
22010304043_1800265984.html,3.80,4.04
21020106003_1800265804.html,N/A,N/A
20010106031_1800265913.html,N/A,N/A
22021306005_1800265909.html,N/A,N/A
20010106009_1800265564.html,N/A,N/A
20010306014_1800265534.html,N/A,N/A
20010106011_1800265908.html,N/A,N/A
20010106010_1800265639.html,N/A,N/A
22010203027_1800265242.html,N/A,N/A
21020306005_1800265278.html,N/A,N/A
23020903002_1800266009.html,7.08333333333333,7.08333333333333
23010101046_1800265991.html,5.17,5.17
22010501008_1800265929.html,4.02,4.83
23011403023_1800266016.html,5.17,5.17
20010406006_1800265537.html,N/A,N/A
22010603069_1800265587.html,1.71,1.71
21010306026_1800265799.html,N/A,N/A
21011403009_1800265758.html,6.73,5.46
20011203004_1800266008.html,6.87837837837838,5.5
22010501069_1800265930.html,3.51,2.50
22011203014_1800266009.html,4.13513513513514,2.65384615384615
21010903013_1800265589.html,7.01,7.04
22010103049_1800265479.html,7.58,7.58
23020106009_1800265405.html,N/A,N/A
22010305057_1800265771.html,1.96,1.83
22010106017_1800265907.html,N/A,N/A
20010106040_1800265909.html,N/A,N/A
22010203009_1800265758.html,5.33,5.29
22010305041_1800265901.html,5.72,5.92
23021103002_1800265242.html,N/A,N/A
22020106004_1800265404.html,N/A,N/A
23010102058_1800266016.html,5.52,5.52
22021206006_1800265404.html,N/A,N/A
20010901008_1800265930.html,7.29,6.58
21010603015_1800265299.html,5.38,4.54
23020106012_1800265560.html,N/A,N/A
20010205006_1800265903.html,6.22,5.64
22011403013_1800266009.html,5.12162162162162,5.34615384615385
22011403021_1800265242.html,N/A,N/A
21010905011_1800265548.html,3.33,3.33
21021005017_1800265904.html,7.08,6.07
21020406029_1800265561.html,N/A,N/A
21010505002_1800265549.html,6.125,5.375
21011203002_1800265299.html,6.00,4.83
22011303045_1800265235.html,N/A,N/A
21010106033_1800265639.html,N/A,N/A
21020301001_1800265331.html,7.96,7.96
20010106012_1800265909.html,N/A,N/A
21010101032_1800265932.html,6.65,5.54
21021203006_1800266013.html,6.36290322580645,4.39130434782609
21020406030_1800265293.html,N/A,N/A
22020106002_1800265564.html,N/A,N/A
21010106049_1800265564.html,N/A,N/A
21010306033_1800265280.html,N/A,N/A
20010106015_1800265561.html,N/A,N/A
22021206001_1800265406.html,N/A,N/A
21020406011_1800266018.html,N/A,N/A
20010203021_1800265758.html,6.67,6.29
22020306015_1800265801.html,N/A,N/A
22020406004_1800265280.html,N/A,N/A
21011203017_1800265238.html,9.46,9.46
22021306011_1800265564.html,N/A,N/A
21021201007_1800265814.html,5.07,4.81
20010101021_1800265814.html,5.74,5.59
21010306008_1800265561.html,N/A,N/A
21020106009_1800265280.html,N/A,N/A
22011206006_1800265402.html,N/A,N/A
20010505008_1800265219.html,6.46,5.65
21020106007_1800265537.html,N/A,N/A
21010401018_1800265931.html,5.38,3.79
20010603001_1800265243.html,6.96,6.69
20010104040_1800265518.html,7.83,7.92
22010306044_1800265560.html,N/A,N/A
21020106016_1800265404.html,N/A,N/A
22010103027_1800265479.html,5.04,5.04
22021203005_1800266008.html,7.76923076923077,7.76923076923077
21010106022_1800266017.html,N/A,N/A
22010103065_1800265479.html,3.54,3.54
20011005007_1800265905.html,5.97,6.30
22010501021_1800265812.html,3.25,3.96
22020406001_1800266018.html,N/A,N/A
20010505028_1800265775.html,4.69,0.81
22010305049_1800265771.html,8.25,8.54
20010106001_1800265536.html,N/A,N/A
22010101075_1800265467.html,7.88,7.88
20010106039_1800265913.html,N/A,N/A
22021001009_1800265931.html,6.00,5.31
22020306019_1800265237.html,N/A,N/A
22021406003_1800265562.html,N/A,N/A
23020106002_1800266017.html,N/A,N/A
21010306019_1800265535.html,N/A,N/A
21010401004_1800265291.html,4.06,3.83
20011203001_1800265364.html,6.66,4.31
22021001022_1800265932.html,2.72,0.00
22010306005_1800265909.html,N/A,N/A
21021201003_1800265814.html,3.87,3.15
21010306039_1800266017.html,N/A,N/A
21011005001_1800265531.html,2.88,0.96
23021503008_1800265242.html,N/A,N/A
21010306007_1800265560.html,N/A,N/A
20010306010_1800265906.html,N/A,N/A
22011303009_1800265758.html,1.96,1.63
21020406002_1800265559.html,N/A,N/A
21020906001_1800265293.html,N/A,N/A
22010306044_1800265408.html,N/A,N/A
21010306005_1800265913.html,N/A,N/A
21010501022_1800265813.html,6.72,6.04
22021005024_1800265773.html,4.63,4.61
21010106048_1800265911.html,N/A,N/A
22020106014_1800265406.html,N/A,N/A
21021003004_1800266011.html,4.25675675675676,4.875
21010304022_1800265816.html,5.90,6.67
22011103019_1800266009.html,3.43243243243243,2.38461538461538
21020305004_1800265905.html,8.45,8.65
21010106046_1800265537.html,N/A,N/A
20010106032_1800265800.html,N/A,N/A
22010203006_1800265758.html,4.13,3.88
21020106016_1800265909.html,N/A,N/A
21010306033_1800265907.html,N/A,N/A
20010401010_1800265933.html,3.42,1.22
20010306041_1800265910.html,N/A,N/A
21010501042_1800265930.html,4.23,4.50
20010106035_1800265562.html,N/A,N/A
22010101012_1800265930.html,7.42,7.38
21020406011_1800265560.html,N/A,N/A
22010501007_1800265467.html,2.88,2.88
22020306013_1800265236.html,N/A,N/A
22010106006_1800265405.html,N/A,N/A
20010906001_1800265293.html,N/A,N/A
20011303001_1800265284.html,7.33,5.31
21020406028_1800265537.html,N/A,N/A
20010406012_1800266019.html,N/A,N/A
22010501038_1800265786.html,1.42,1.42
21010304055_1800265292.html,6.15,5.83
22011305001_1800265899.html,4.79,4.79
20011306002_1800265907.html,N/A,N/A
20010603013_1800265284.html,7.47,7.04
22010106010_1800265403.html,N/A,N/A
22010204018_1800265516.html,4.50,4.50
21021005008_1800265773.html,6,5.4285714286
20010406012_1800265906.html,N/A,N/A
22021101004_1800265468.html,4.23,4.23
21010505053_1800265531.html,6.49,5.85
21020106010_1800265293.html,N/A,N/A
21010306007_1800265562.html,N/A,N/A
